addr	size	name	confidence	args	ret	callers	callees	frame	saved	tags
0x80021AC0	212	func_80021AC0	verified	3	u32	1	1	48	s0|s1|s2|s3|s4|s5|ra	
0x80021B94	40	func_80021B94	high	3	u32	1	0	0		leaf
0x80021BBC	112	func_80021BBC	high	2	u32	1	0	0		leaf
0x80021C2C	96	func_80021C2C	high	2	u32	1	0	0		leaf
0x80021C8C	8	func_80021C8C	high	0	void	1	0	0		leaf
0x80021C94	268	func_80021C94	verified	3	u32	2	4	56	s0|s1|s2|s3|ra	
0x80021DA0	124	func_80021DA0	high	2	u32	1	0	0		leaf
0x80021E1C	140	func_80021E1C	high	2	u32	1	0	0		leaf
0x80021EA8	52	func_80021EA8	high	3	u32	1	0	0		leaf
0x80021EDC	856	func_80021EDC	verified	3	u32	1	2	72	s0|s1|s2|s3|s4|s5|s6|s7|fp|ra	
0x80022234	172	func_80022234	low	2	u32	1	0	0		leaf|orphan
0x800222E0	56	func_800222E0	high	1	u32	1	0	0		leaf|gp
0x80022318	220	func_80022318	high	3	u32	1	0	0		leaf|gp
0x800223F4	220	func_800223F4	high	3	u32	4	0	0		leaf
0x800224D0	44	func_800224D0	verified	2	u32	6	1	24	ra	
0x800224FC	892	func_800224FC	verified	4	u32	3	2	104	s0|s1|s2|s3|s4|s5|s6|s7|fp|ra	
0x80022878	76	func_80022878	verified	4	u32	28	1	32	ra	
0x800228C4	108	func_800228C4	verified	4	u32	1	1	32	s0|ra	
0x80022930	516	func_80022930	verified	4	u32	1	2	88	s0|s1|s2|s3|s4|s5|s6|s7|fp|ra	
0x80022B34	96	func_80022B34	verified	4	u32	2	1	40	ra	
0x80022B94	8	func_80022B94	high	0	void	1	0	0		leaf
0x80022B9C	64	func_80022B9C	verified	1	void	2	1	24	s0|ra	
0x80022BDC	172	func_80022BDC	high	2	u32	2	0	0		leaf
0x80022C88	164	func_80022C88	high	2	u32	1	0	0		leaf
0x80022D2C	132	func_80022D2C	high	2	u32	1	0	0		leaf
0x80022DB0	276	func_80022DB0	high	4	u32	3	0	0		leaf
0x80022EC4	400	func_80022EC4	high	4	u32	2	0	0		leaf
0x80023054	316	func_80023054	high	4	u32	6	0	0		leaf
0x80023190	760	func_80023190	medium	4	u32	1	0	24	s0|s1|s2|s3|s4	leaf|orphan
0x80023488	440	func_80023488	high	0	u32	1	0	0		leaf
0x80023640	324	func_80023640	high	1	u32	1	0	0		leaf
0x80023784	700	func_80023784	verified	1	u32	1	1	88	s0|s1|s2|s3|s4|s5|s6|s7|ra	
0x80023A40	780	func_80023A40	verified	2	u32	2	1	24	s0|ra	break
0x80023D4C	688	func_80023D4C	verified	2	u32	1	2	40	s0|s1|s2|s3|s4|ra	
0x80023FFC	112	func_80023FFC	high	0	u32	1	2	0	ra	
0x8002406C	588	func_8002406C	verified	4	u32	1	1	88	s0|s1|s2|s3|s4|s5|s6|s7|fp|ra	
0x800242B8	428	func_800242B8	high	1	u32	1	2	0	s0|ra	gp
0x80024464	184	func_80024464	verified	1	u32	1	2	24	s0|ra	
0x8002451C	8	func_8002451C	high	1	void	1	0	0		leaf
0x80024524	120	func_80024524	high	3	u32	1	0	0		leaf
0x8002459C	640	func_8002459C	verified	4	u32	1	4	88	s0|s1|s2|s3|s4|s5|s6|s7|fp|ra	gp
0x8002481C	36	func_8002481C	high	1	u32	1	0	0		leaf|gp
0x80024840	124	func_80024840	high	2	u32	1	0	0		leaf
0x800248BC	184	func_800248BC	verified	2	u32	1	3	40	s0|s1|s2|s3|ra	
0x80024974	660	func_80024974	verified	4	u32	1	5	64	s0|s1|s2|s3|s4|s5|ra	gp
0x80024C08	68	func_80024C08	high	1	u32	4	0	0		leaf|gp
0x80025138	116	func_80025138	medium	1	u32	0	1	24	s0|ra	orphan
0x800251AC	92	func_800251AC	verified	1	u32	1	2	24	s0|ra	
0x80025208	152	func_80025208	verified	0	void	1	1	24	ra	
0x800252A0	368	func_800252A0	medium	3	u32	1	4	40	s0|s1|s2|s3|ra	orphan
0x80025410	420	func_80025410	medium	1	u32	0	2	80	s0|s1|s2|s3|s4|s5|s6|s7|fp|ra	orphan
0x800255B4	356	func_800255B4	verified	1	u32	2	0	8	s0|s1	leaf
0x80025718	316	func_80025718	high	1	u32	1	0	0		leaf
0x80025854	1212	func_80025854	high	1	u32	1	0	0		leaf
0x80025D10	264	func_80025D10	high	1	u32	1	0	0		leaf|gp
0x80025E18	1208	func_80025E18	verified	1	u32	1	1	40	s0|s1|s2|s3|ra	break
0x800262D0	208	func_800262D0	verified	1	u32	1	4	32	s0|s1|ra	
